user_id,touch_position,touch_count,channel,is_first,is_last,conversion_date
U005187,3,3,Google Ads,False,True,2026-04-06
U005188,1,3,TikTok Ads,True,False,2026-03-14
U005188,2,3,TikTok Ads,False,False,2026-03-14
U005188,3,3,Zalo Ads,False,True,2026-03-14
U005189,1,1,Google Ads,True,True,2026-04-15
U005190,1,3,Zalo Ads,True,False,2026-04-16
U005190,2,3,TikTok Ads,False,False,2026-04-16
U005190,3,3,Zalo Ads,False,True,2026-04-16
U005191,1,2,TikTok Ads,True,False,2026-03-24
U005191,2,2,Facebook Ads,False,True,2026-03-24
U005192,1,1,Google Ads,True,True,2026-03-12
U005193,1,1,Facebook Ads,True,True,2026-03-15
U005194,1,1,TikTok Ads,True,True,2026-03-12
U005195,1,4,TikTok Ads,True,False,2026-03-21
U005195,2,4,Google Ads,False,False,2026-03-21
U005195,3,4,Facebook Ads,False,False,2026-03-21
U005195,4,4,TikTok Ads,False,True,2026-03-21
U005196,1,4,TikTok Ads,True,False,2026-04-16
U005196,2,4,Zalo Ads,False,False,2026-04-16
U005196,3,4,TikTok Ads,False,False,2026-04-16
U005196,4,4,Google Ads,False,True,2026-04-16
U005197,1,1,Zalo Ads,True,True,2026-03-31
U005198,1,2,TikTok Ads,True,False,2026-03-12
U005198,2,2,Facebook Ads,False,True,2026-03-12
U005199,1,3,Facebook Ads,True,False,2026-04-08
U005199,2,3,Zalo Ads,False,False,2026-04-08
U005199,3,3,TikTok Ads,False,True,2026-04-08
U005200,1,4,TikTok Ads,True,False,2026-04-14
U005200,2,4,Zalo Ads,False,False,2026-04-14
U005200,3,4,Zalo Ads,False,False,2026-04-14
U005200,4,4,Google Ads,False,True,2026-04-14
U005201,1,3,Google Ads,True,False,2026-03-26
U005201,2,3,Google Ads,False,False,2026-03-26
U005201,3,3,Google Ads,False,True,2026-03-26
U005202,1,2,Facebook Ads,True,False,2026-03-04
U005202,2,2,Facebook Ads,False,True,2026-03-04
U005203,1,3,TikTok Ads,True,False,2026-04-09
U005203,2,3,Google Ads,False,False,2026-04-09
U005203,3,3,Google Ads,False,True,2026-04-09
U005204,1,1,Facebook Ads,True,True,2026-03-05
U005205,1,3,TikTok Ads,True,False,2026-03-10
U005205,2,3,Zalo Ads,False,False,2026-03-10
U005205,3,3,Facebook Ads,False,True,2026-03-10
U005206,1,3,TikTok Ads,True,False,2026-03-16
U005206,2,3,TikTok Ads,False,False,2026-03-16
U005206,3,3,Google Ads,False,True,2026-03-16
U005207,1,2,TikTok Ads,True,False,2026-04-30
U005207,2,2,TikTok Ads,False,True,2026-04-30
U005208,1,1,Facebook Ads,True,True,2026-03-21
U005209,1,3,Facebook Ads,True,False,2026-03-02
U005209,2,3,Google Ads,False,False,2026-03-02
U005209,3,3,Zalo Ads,False,True,2026-03-02
U005210,1,3,Facebook Ads,True,False,2026-04-06
U005210,2,3,Facebook Ads,False,False,2026-04-06
U005210,3,3,Google Ads,False,True,2026-04-06
U005211,1,2,TikTok Ads,True,False,2026-03-12
U005211,2,2,Google Ads,False,True,2026-03-12
U005212,1,1,TikTok Ads,True,True,2026-04-09
U005213,1,4,TikTok Ads,True,False,2026-04-22
U005213,2,4,Google Ads,False,False,2026-04-22
U005213,3,4,Google Ads,False,False,2026-04-22
U005213,4,4,Facebook Ads,False,True,2026-04-22
U005214,1,4,Facebook Ads,True,False,2026-03-27
U005214,2,4,Google Ads,False,False,2026-03-27
U005214,3,4,Facebook Ads,False,False,2026-03-27
U005214,4,4,Google Ads,False,True,2026-03-27
U005215,1,3,TikTok Ads,True,False,2026-04-15
U005215,2,3,Google Ads,False,False,2026-04-15
U005215,3,3,Google Ads,False,True,2026-04-15
U005216,1,3,TikTok Ads,True,False,2026-04-26
U005216,2,3,Google Ads,False,False,2026-04-26
U005216,3,3,Google Ads,False,True,2026-04-26
U005217,1,3,Facebook Ads,True,False,2026-03-11
U005217,2,3,Google Ads,False,False,2026-03-11
U005217,3,3,Google Ads,False,True,2026-03-11
U005218,1,3,Facebook Ads,True,False,2026-03-29
U005218,2,3,TikTok Ads,False,False,2026-03-29
U005218,3,3,Facebook Ads,False,True,2026-03-29
U005219,1,1,Google Ads,True,True,2026-04-23
U005220,1,1,Zalo Ads,True,True,2026-03-09
U005221,1,2,Facebook Ads,True,False,2026-03-18
U005221,2,2,Google Ads,False,True,2026-03-18
U005222,1,1,Google Ads,True,True,2026-04-28
U005223,1,4,Facebook Ads,True,False,2026-03-01
U005223,2,4,Google Ads,False,False,2026-03-01
U005223,3,4,TikTok Ads,False,False,2026-03-01
U005223,4,4,TikTok Ads,False,True,2026-03-01
U005224,1,3,TikTok Ads,True,False,2026-04-06
U005224,2,3,Google Ads,False,False,2026-04-06
U005224,3,3,Google Ads,False,True,2026-04-06
U005225,1,4,TikTok Ads,True,False,2026-03-11
U005225,2,4,Zalo Ads,False,False,2026-03-11
U005225,3,4,Google Ads,False,False,2026-03-11
U005225,4,4,TikTok Ads,False,True,2026-03-11
U005226,1,2,Zalo Ads,True,False,2026-04-06
U005226,2,2,Facebook Ads,False,True,2026-04-06
U005227,1,3,Facebook Ads,True,False,2026-03-27
U005227,2,3,TikTok Ads,False,False,2026-03-27
U005227,3,3,Google Ads,False,True,2026-03-27
U005228,1,4,TikTok Ads,True,False,2026-04-12
U005228,2,4,Zalo Ads,False,False,2026-04-12
U005228,3,4,Facebook Ads,False,False,2026-04-12
U005228,4,4,TikTok Ads,False,True,2026-04-12
U005229,1,2,TikTok Ads,True,False,2026-03-06
U005229,2,2,TikTok Ads,False,True,2026-03-06
U005230,1,2,TikTok Ads,True,False,2026-04-16
U005230,2,2,Google Ads,False,True,2026-04-16
U005231,1,2,Zalo Ads,True,False,2026-04-08
U005231,2,2,Google Ads,False,True,2026-04-08
U005232,1,4,Zalo Ads,True,False,2026-04-02
U005232,2,4,Zalo Ads,False,False,2026-04-02
U005232,3,4,Facebook Ads,False,False,2026-04-02
U005232,4,4,Google Ads,False,True,2026-04-02
U005233,1,1,Google Ads,True,True,2026-03-24
U005234,1,1,Google Ads,True,True,2026-04-19
U005235,1,2,Zalo Ads,True,False,2026-04-19
U005235,2,2,Google Ads,False,True,2026-04-19
U005236,1,3,Facebook Ads,True,False,2026-04-27
U005236,2,3,Zalo Ads,False,False,2026-04-27
U005236,3,3,Facebook Ads,False,True,2026-04-27
U005237,1,1,Facebook Ads,True,True,2026-04-21
U005238,1,2,TikTok Ads,True,False,2026-04-10
U005238,2,2,Zalo Ads,False,True,2026-04-10
U005239,1,3,Facebook Ads,True,False,2026-04-10
U005239,2,3,Zalo Ads,False,False,2026-04-10
U005239,3,3,Google Ads,False,True,2026-04-10
U005240,1,4,TikTok Ads,True,False,2026-03-30
U005240,2,4,TikTok Ads,False,False,2026-03-30
U005240,3,4,TikTok Ads,False,False,2026-03-30
U005240,4,4,Google Ads,False,True,2026-03-30
U005241,1,3,Google Ads,True,False,2026-04-27
U005241,2,3,Zalo Ads,False,False,2026-04-27
U005241,3,3,Google Ads,False,True,2026-04-27
U005242,1,2,TikTok Ads,True,False,2026-04-24
U005242,2,2,TikTok Ads,False,True,2026-04-24
U005243,1,1,Google Ads,True,True,2026-04-18
U005244,1,2,Google Ads,True,False,2026-04-07
U005244,2,2,Google Ads,False,True,2026-04-07
U005245,1,1,Zalo Ads,True,True,2026-04-05
U005246,1,2,TikTok Ads,True,False,2026-03-04
U005246,2,2,Zalo Ads,False,True,2026-03-04
U005247,1,1,TikTok Ads,True,True,2026-03-30
U005248,1,2,Facebook Ads,True,False,2026-04-19
U005248,2,2,Google Ads,False,True,2026-04-19
U005249,1,2,TikTok Ads,True,False,2026-03-15
U005249,2,2,Google Ads,False,True,2026-03-15
U005250,1,2,TikTok Ads,True,False,2026-04-08
U005250,2,2,Google Ads,False,True,2026-04-08
U005251,1,2,Google Ads,True,False,2026-04-24
U005251,2,2,Google Ads,False,True,2026-04-24
U005252,1,2,TikTok Ads,True,False,2026-04-04
U005252,2,2,Facebook Ads,False,True,2026-04-04
U005253,1,2,Facebook Ads,True,False,2026-04-29
U005253,2,2,Google Ads,False,True,2026-04-29
U005254,1,3,Facebook Ads,True,False,2026-04-11
U005254,2,3,Facebook Ads,False,False,2026-04-11
U005254,3,3,Zalo Ads,False,True,2026-04-11
U005255,1,1,Facebook Ads,True,True,2026-03-22
U005256,1,2,TikTok Ads,True,False,2026-04-03
U005256,2,2,Google Ads,False,True,2026-04-03
U005257,1,1,TikTok Ads,True,True,2026-04-28
U005258,1,1,Google Ads,True,True,2026-04-23
U005259,1,2,Google Ads,True,False,2026-03-08
U005259,2,2,Facebook Ads,False,True,2026-03-08
U005260,1,4,Zalo Ads,True,False,2026-03-13
U005260,2,4,Google Ads,False,False,2026-03-13
U005260,3,4,Zalo Ads,False,False,2026-03-13
U005260,4,4,Google Ads,False,True,2026-03-13
U005261,1,2,Facebook Ads,True,False,2026-03-22
U005261,2,2,Google Ads,False,True,2026-03-22
U005262,1,3,TikTok Ads,True,False,2026-04-12
U005262,2,3,TikTok Ads,False,False,2026-04-12
U005262,3,3,Google Ads,False,True,2026-04-12
U005263,1,1,Google Ads,True,True,2026-04-29
U005264,1,1,Zalo Ads,True,True,2026-03-21
U005265,1,1,Google Ads,True,True,2026-04-03
U005266,1,2,Facebook Ads,True,False,2026-03-23
U005266,2,2,Zalo Ads,False,True,2026-03-23
U005267,1,1,Zalo Ads,True,True,2026-04-13
U005268,1,1,Facebook Ads,True,True,2026-04-01
U005269,1,1,Google Ads,True,True,2026-03-27
U005270,1,2,Facebook Ads,True,False,2026-04-23
U005270,2,2,Zalo Ads,False,True,2026-04-23
U005271,1,2,Facebook Ads,True,False,2026-03-21
U005271,2,2,Zalo Ads,False,True,2026-03-21
U005272,1,1,Facebook Ads,True,True,2026-04-28
U005273,1,1,Zalo Ads,True,True,2026-04-23
U005274,1,2,Google Ads,True,False,2026-03-05
U005274,2,2,Facebook Ads,False,True,2026-03-05
U005275,1,2,Facebook Ads,True,False,2026-04-28
U005275,2,2,Google Ads,False,True,2026-04-28
U005276,1,1,Google Ads,True,True,2026-04-17
U005277,1,1,TikTok Ads,True,True,2026-04-06
U005278,1,2,TikTok Ads,True,False,2026-03-05
U005278,2,2,Google Ads,False,True,2026-03-05
U005279,1,2,Facebook Ads,True,False,2026-04-14
U005279,2,2,TikTok Ads,False,True,2026-04-14
U005280,1,2,Facebook Ads,True,False,2026-03-04
U005280,2,2,Google Ads,False,True,2026-03-04
U005281,1,3,Facebook Ads,True,False,2026-03-11
U005281,2,3,Facebook Ads,False,False,2026-03-11
U005281,3,3,TikTok Ads,False,True,2026-03-11
U005282,1,2,TikTok Ads,True,False,2026-04-30
U005282,2,2,Google Ads,False,True,2026-04-30
U005283,1,2,Facebook Ads,True,False,2026-04-29
U005283,2,2,Zalo Ads,False,True,2026-04-29
U005284,1,3,Facebook Ads,True,False,2026-03-05
U005284,2,3,Facebook Ads,False,False,2026-03-05
U005284,3,3,Google Ads,False,True,2026-03-05
U005285,1,2,Facebook Ads,True,False,2026-03-21
U005285,2,2,Zalo Ads,False,True,2026-03-21
U005286,1,2,TikTok Ads,True,False,2026-04-24
U005286,2,2,Facebook Ads,False,True,2026-04-24
U005287,1,4,Facebook Ads,True,False,2026-04-07
U005287,2,4,Google Ads,False,False,2026-04-07
U005287,3,4,Facebook Ads,False,False,2026-04-07
U005287,4,4,Google Ads,False,True,2026-04-07
U005288,1,3,TikTok Ads,True,False,2026-03-05
U005288,2,3,Zalo Ads,False,False,2026-03-05
U005288,3,3,TikTok Ads,False,True,2026-03-05
U005289,1,2,Facebook Ads,True,False,2026-04-20
U005289,2,2,Zalo Ads,False,True,2026-04-20
U005290,1,1,Facebook Ads,True,True,2026-04-12
U005291,1,1,Facebook Ads,True,True,2026-04-20
U005292,1,1,Zalo Ads,True,True,2026-03-17
U005293,1,2,Facebook Ads,True,False,2026-03-03
U005293,2,2,Google Ads,False,True,2026-03-03
U005294,1,2,Google Ads,True,False,2026-03-24
U005294,2,2,Google Ads,False,True,2026-03-24
U005295,1,3,Facebook Ads,True,False,2026-04-23
U005295,2,3,Facebook Ads,False,False,2026-04-23
U005295,3,3,Google Ads,False,True,2026-04-23
U005296,1,2,TikTok Ads,True,False,2026-04-01
U005296,2,2,Facebook Ads,False,True,2026-04-01
U005297,1,2,TikTok Ads,True,False,2026-04-13
U005297,2,2,Zalo Ads,False,True,2026-04-13
U005298,1,1,Facebook Ads,True,True,2026-04-02
U005299,1,2,TikTok Ads,True,False,2026-03-13
U005299,2,2,Zalo Ads,False,True,2026-03-13
U005300,1,4,TikTok Ads,True,False,2026-03-13
U005300,2,4,Google Ads,False,False,2026-03-13
U005300,3,4,TikTok Ads,False,False,2026-03-13
U005300,4,4,Zalo Ads,False,True,2026-03-13
U005301,1,1,Zalo Ads,True,True,2026-04-02
U005302,1,2,Facebook Ads,True,False,2026-04-05
U005302,2,2,Google Ads,False,True,2026-04-05
U005303,1,1,TikTok Ads,True,True,2026-03-15
U005304,1,2,Facebook Ads,True,False,2026-04-15
U005304,2,2,Facebook Ads,False,True,2026-04-15
U005305,1,1,Google Ads,True,True,2026-03-24
U005306,1,2,Facebook Ads,True,False,2026-03-07
U005306,2,2,TikTok Ads,False,True,2026-03-07
U005307,1,2,Google Ads,True,False,2026-03-18
U005307,2,2,TikTok Ads,False,True,2026-03-18
U005308,1,1,Facebook Ads,True,True,2026-03-26
U005309,1,2,TikTok Ads,True,False,2026-04-06
U005309,2,2,Google Ads,False,True,2026-04-06
U005310,1,1,Google Ads,True,True,2026-03-16
U005311,1,1,Google Ads,True,True,2026-04-29
U005312,1,2,Facebook Ads,True,False,2026-03-05
U005312,2,2,Google Ads,False,True,2026-03-05
U005313,1,1,Google Ads,True,True,2026-03-01
U005314,1,4,Facebook Ads,True,False,2026-04-30
U005314,2,4,Google Ads,False,False,2026-04-30
U005314,3,4,Facebook Ads,False,False,2026-04-30
U005314,4,4,Google Ads,False,True,2026-04-30
U005315,1,2,Zalo Ads,True,False,2026-03-26
U005315,2,2,Google Ads,False,True,2026-03-26
U005316,1,1,Zalo Ads,True,True,2026-04-29
U005317,1,3,TikTok Ads,True,False,2026-03-16
U005317,2,3,Zalo Ads,False,False,2026-03-16
U005317,3,3,Google Ads,False,True,2026-03-16
U005318,1,3,TikTok Ads,True,False,2026-03-22
U005318,2,3,TikTok Ads,False,False,2026-03-22
U005318,3,3,Zalo Ads,False,True,2026-03-22
U005319,1,1,Google Ads,True,True,2026-03-16
U005320,1,1,Zalo Ads,True,True,2026-03-18
U005321,1,2,TikTok Ads,True,False,2026-03-21
U005321,2,2,Zalo Ads,False,True,2026-03-21
U005322,1,3,Facebook Ads,True,False,2026-04-22
U005322,2,3,TikTok Ads,False,False,2026-04-22
U005322,3,3,Google Ads,False,True,2026-04-22
U005323,1,3,TikTok Ads,True,False,2026-04-25
U005323,2,3,TikTok Ads,False,False,2026-04-25
U005323,3,3,Google Ads,False,True,2026-04-25
U005324,1,2,Facebook Ads,True,False,2026-03-29
U005324,2,2,Facebook Ads,False,True,2026-03-29
U005325,1,2,Facebook Ads,True,False,2026-04-07
U005325,2,2,Zalo Ads,False,True,2026-04-07
U005326,1,1,Google Ads,True,True,2026-03-04
U005327,1,3,Google Ads,True,False,2026-04-18
U005327,2,3,Zalo Ads,False,False,2026-04-18
U005327,3,3,Google Ads,False,True,2026-04-18
U005328,1,3,Google Ads,True,False,2026-04-29
U005328,2,3,TikTok Ads,False,False,2026-04-29
U005328,3,3,Google Ads,False,True,2026-04-29
U005329,1,2,Facebook Ads,True,False,2026-03-10
U005329,2,2,Google Ads,False,True,2026-03-10
U005330,1,2,Facebook Ads,True,False,2026-03-22
U005330,2,2,Google Ads,False,True,2026-03-22
U005331,1,4,Facebook Ads,True,False,2026-04-12
U005331,2,4,Facebook Ads,False,False,2026-04-12
U005331,3,4,Google Ads,False,False,2026-04-12
U005331,4,4,Google Ads,False,True,2026-04-12
U005332,1,2,TikTok Ads,True,False,2026-04-05
U005332,2,2,Zalo Ads,False,True,2026-04-05
U005333,1,2,Facebook Ads,True,False,2026-03-16
U005333,2,2,Zalo Ads,False,True,2026-03-16
U005334,1,3,TikTok Ads,True,False,2026-03-05
U005334,2,3,Zalo Ads,False,False,2026-03-05
U005334,3,3,TikTok Ads,False,True,2026-03-05
U005335,1,3,Google Ads,True,False,2026-04-15
U005335,2,3,Google Ads,False,False,2026-04-15
U005335,3,3,TikTok Ads,False,True,2026-04-15
U005336,1,1,TikTok Ads,True,True,2026-04-24
U005337,1,2,TikTok Ads,True,False,2026-04-22
U005337,2,2,Facebook Ads,False,True,2026-04-22
U005338,1,2,Facebook Ads,True,False,2026-04-24
U005338,2,2,Google Ads,False,True,2026-04-24
U005339,1,1,Facebook Ads,True,True,2026-03-23
U005340,1,4,TikTok Ads,True,False,2026-04-17
U005340,2,4,Google Ads,False,False,2026-04-17
U005340,3,4,Zalo Ads,False,False,2026-04-17
U005340,4,4,Google Ads,False,True,2026-04-17
U005341,1,2,Facebook Ads,True,False,2026-04-07
U005341,2,2,Google Ads,False,True,2026-04-07
U005342,1,4,TikTok Ads,True,False,2026-03-22
U005342,2,4,Facebook Ads,False,False,2026-03-22
U005342,3,4,Zalo Ads,False,False,2026-03-22
U005342,4,4,Facebook Ads,False,True,2026-03-22
U005343,1,3,Facebook Ads,True,False,2026-04-09
U005343,2,3,Facebook Ads,False,False,2026-04-09
U005343,3,3,Google Ads,False,True,2026-04-09
U005344,1,3,Google Ads,True,False,2026-03-24
U005344,2,3,Zalo Ads,False,False,2026-03-24
U005344,3,3,Facebook Ads,False,True,2026-03-24
U005345,1,2,TikTok Ads,True,False,2026-03-14
U005345,2,2,Facebook Ads,False,True,2026-03-14
U005346,1,1,Facebook Ads,True,True,2026-03-04
U005347,1,3,Zalo Ads,True,False,2026-03-21
U005347,2,3,Facebook Ads,False,False,2026-03-21
U005347,3,3,Google Ads,False,True,2026-03-21
U005348,1,2,Facebook Ads,True,False,2026-03-07
U005348,2,2,Facebook Ads,False,True,2026-03-07
U005349,1,1,Google Ads,True,True,2026-03-18
U005350,1,3,TikTok Ads,True,False,2026-03-20
U005350,2,3,Google Ads,False,False,2026-03-20
U005350,3,3,Google Ads,False,True,2026-03-20
U005351,1,1,Facebook Ads,True,True,2026-03-15
U005352,1,1,Zalo Ads,True,True,2026-03-27
U005353,1,3,TikTok Ads,True,False,2026-04-29
U005353,2,3,Google Ads,False,False,2026-04-29
U005353,3,3,Google Ads,False,True,2026-04-29
U005354,1,3,Facebook Ads,True,False,2026-03-14
U005354,2,3,Zalo Ads,False,False,2026-03-14
U005354,3,3,Google Ads,False,True,2026-03-14
U005355,1,2,TikTok Ads,True,False,2026-03-15
U005355,2,2,Zalo Ads,False,True,2026-03-15
U005356,1,2,TikTok Ads,True,False,2026-03-19
U005356,2,2,Google Ads,False,True,2026-03-19
U005357,1,1,Facebook Ads,True,True,2026-03-23
U005358,1,2,TikTok Ads,True,False,2026-03-24
U005358,2,2,Google Ads,False,True,2026-03-24
U005359,1,2,TikTok Ads,True,False,2026-04-01
U005359,2,2,Zalo Ads,False,True,2026-04-01
U005360,1,2,TikTok Ads,True,False,2026-04-28
U005360,2,2,Facebook Ads,False,True,2026-04-28
U005361,1,4,Facebook Ads,True,False,2026-03-01
U005361,2,4,TikTok Ads,False,False,2026-03-01
U005361,3,4,Facebook Ads,False,False,2026-03-01
U005361,4,4,Google Ads,False,True,2026-03-01
U005362,1,3,TikTok Ads,True,False,2026-04-23
U005362,2,3,Zalo Ads,False,False,2026-04-23
U005362,3,3,TikTok Ads,False,True,2026-04-23
U005363,1,4,TikTok Ads,True,False,2026-03-20
U005363,2,4,Zalo Ads,False,False,2026-03-20
U005363,3,4,Google Ads,False,False,2026-03-20
U005363,4,4,TikTok Ads,False,True,2026-03-20
U005364,1,4,Facebook Ads,True,False,2026-03-17
U005364,2,4,Google Ads,False,False,2026-03-17
U005364,3,4,Facebook Ads,False,False,2026-03-17
U005364,4,4,Google Ads,False,True,2026-03-17
U005365,1,1,Zalo Ads,True,True,2026-04-03
U005366,1,1,Google Ads,True,True,2026-04-13
U005367,1,3,TikTok Ads,True,False,2026-03-02
U005367,2,3,Google Ads,False,False,2026-03-02
U005367,3,3,Google Ads,False,True,2026-03-02
U005368,1,3,Zalo Ads,True,False,2026-04-14
U005368,2,3,Zalo Ads,False,False,2026-04-14
U005368,3,3,Google Ads,False,True,2026-04-14
U005369,1,1,Facebook Ads,True,True,2026-04-14
U005370,1,2,TikTok Ads,True,False,2026-04-22
U005370,2,2,Google Ads,False,True,2026-04-22
U005371,1,3,Zalo Ads,True,False,2026-03-29
U005371,2,3,Facebook Ads,False,False,2026-03-29
U005371,3,3,Google Ads,False,True,2026-03-29
U005372,1,1,TikTok Ads,True,True,2026-03-23
U005373,1,1,TikTok Ads,True,True,2026-04-30
U005374,1,2,Facebook Ads,True,False,2026-03-26
U005374,2,2,Google Ads,False,True,2026-03-26
U005375,1,3,Facebook Ads,True,False,2026-04-30
U005375,2,3,Google Ads,False,False,2026-04-30
U005375,3,3,Zalo Ads,False,True,2026-04-30
U005376,1,1,Google Ads,True,True,2026-04-14
U005377,1,3,Facebook Ads,True,False,2026-04-07
U005377,2,3,Google Ads,False,False,2026-04-07
U005377,3,3,Zalo Ads,False,True,2026-04-07
U005378,1,3,Facebook Ads,True,False,2026-04-28
U005378,2,3,Facebook Ads,False,False,2026-04-28
U005378,3,3,Google Ads,False,True,2026-04-28
U005379,1,4,TikTok Ads,True,False,2026-04-09
U005379,2,4,Facebook Ads,False,False,2026-04-09
U005379,3,4,Zalo Ads,False,False,2026-04-09
U005379,4,4,Google Ads,False,True,2026-04-09
U005380,1,2,TikTok Ads,True,False,2026-04-19
U005380,2,2,Google Ads,False,True,2026-04-19
U005381,1,1,TikTok Ads,True,True,2026-03-14
U005382,1,3,Facebook Ads,True,False,2026-04-19
U005382,2,3,Zalo Ads,False,False,2026-04-19
U005382,3,3,TikTok Ads,False,True,2026-04-19
U005383,1,2,Facebook Ads,True,False,2026-04-11
U005383,2,2,Google Ads,False,True,2026-04-11
U005384,1,4,Zalo Ads,True,False,2026-03-19
U005384,2,4,TikTok Ads,False,False,2026-03-19
U005384,3,4,Google Ads,False,False,2026-03-19
U005384,4,4,Facebook Ads,False,True,2026-03-19
U005385,1,2,Zalo Ads,True,False,2026-03-29
U005385,2,2,Google Ads,False,True,2026-03-29
U005386,1,1,Zalo Ads,True,True,2026-03-19
U005387,1,1,Zalo Ads,True,True,2026-04-12
U005388,1,2,Facebook Ads,True,False,2026-03-06
U005388,2,2,TikTok Ads,False,True,2026-03-06
U005389,1,1,Zalo Ads,True,True,2026-03-17
U005390,1,1,Google Ads,True,True,2026-03-24
U005391,1,4,TikTok Ads,True,False,2026-04-29
U005391,2,4,Zalo Ads,False,False,2026-04-29
U005391,3,4,Zalo Ads,False,False,2026-04-29
U005391,4,4,Zalo Ads,False,True,2026-04-29
U005392,1,2,Facebook Ads,True,False,2026-03-21
U005392,2,2,TikTok Ads,False,True,2026-03-21
U005393,1,1,Google Ads,True,True,2026-03-28
U005394,1,1,Google Ads,True,True,2026-03-28
U005395,1,1,Google Ads,True,True,2026-03-22
U005396,1,1,Google Ads,True,True,2026-03-31
U005397,1,3,Google Ads,True,False,2026-03-16
U005397,2,3,Facebook Ads,False,False,2026-03-16
U005397,3,3,Zalo Ads,False,True,2026-03-16
U005398,1,3,Zalo Ads,True,False,2026-03-16
U005398,2,3,Zalo Ads,False,False,2026-03-16
U005398,3,3,Google Ads,False,True,2026-03-16
U005399,1,1,TikTok Ads,True,True,2026-03-05
U005400,1,2,Zalo Ads,True,False,2026-03-22
U005400,2,2,Facebook Ads,False,True,2026-03-22
U005401,1,4,Facebook Ads,True,False,2026-04-02
U005401,2,4,Facebook Ads,False,False,2026-04-02
U005401,3,4,Facebook Ads,False,False,2026-04-02
U005401,4,4,TikTok Ads,False,True,2026-04-02
U005402,1,2,TikTok Ads,True,False,2026-03-19
U005402,2,2,Google Ads,False,True,2026-03-19
U005403,1,3,Facebook Ads,True,False,2026-03-09
U005403,2,3,TikTok Ads,False,False,2026-03-09
U005403,3,3,Facebook Ads,False,True,2026-03-09
U005404,1,3,TikTok Ads,True,False,2026-03-25
U005404,2,3,Facebook Ads,False,False,2026-03-25
U005404,3,3,Google Ads,False,True,2026-03-25
U005405,1,3,Zalo Ads,True,False,2026-03-27
U005405,2,3,Facebook Ads,False,False,2026-03-27
U005405,3,3,Google Ads,False,True,2026-03-27
U005406,1,1,Google Ads,True,True,2026-03-21
U005407,1,2,Google Ads,True,False,2026-03-03
U005407,2,2,Google Ads,False,True,2026-03-03
U005408,1,3,Facebook Ads,True,False,2026-03-08
U005408,2,3,Zalo Ads,False,False,2026-03-08
U005408,3,3,Zalo Ads,False,True,2026-03-08
U005409,1,1,Google Ads,True,True,2026-03-24
U005410,1,3,Facebook Ads,True,False,2026-03-15
U005410,2,3,Zalo Ads,False,False,2026-03-15
U005410,3,3,Google Ads,False,True,2026-03-15
U005411,1,2,TikTok Ads,True,False,2026-04-28
U005411,2,2,TikTok Ads,False,True,2026-04-28
U005412,1,1,Facebook Ads,True,True,2026-03-16
U005413,1,3,Facebook Ads,True,False,2026-03-08
U005413,2,3,Facebook Ads,False,False,2026-03-08
U005413,3,3,Google Ads,False,True,2026-03-08
U005414,1,3,TikTok Ads,True,False,2026-04-08
U005414,2,3,Google Ads,False,False,2026-04-08
U005414,3,3,TikTok Ads,False,True,2026-04-08
U005415,1,3,Facebook Ads,True,False,2026-04-04
U005415,2,3,Facebook Ads,False,False,2026-04-04
U005415,3,3,Zalo Ads,False,True,2026-04-04
U005416,1,1,TikTok Ads,True,True,2026-04-05
U005417,1,4,TikTok Ads,True,False,2026-03-15
U005417,2,4,Zalo Ads,False,False,2026-03-15
U005417,3,4,Zalo Ads,False,False,2026-03-15
U005417,4,4,Google Ads,False,True,2026-03-15
U005418,1,1,Google Ads,True,True,2026-04-20
U005419,1,4,Google Ads,True,False,2026-04-20
U005419,2,4,Zalo Ads,False,False,2026-04-20
U005419,3,4,Google Ads,False,False,2026-04-20
U005419,4,4,Google Ads,False,True,2026-04-20
U005420,1,2,TikTok Ads,True,False,2026-04-11
U005420,2,2,Facebook Ads,False,True,2026-04-11
U005421,1,1,Facebook Ads,True,True,2026-03-19
U005422,1,2,TikTok Ads,True,False,2026-03-11
U005422,2,2,Google Ads,False,True,2026-03-11
U005423,1,3,TikTok Ads,True,False,2026-04-04
U005423,2,3,TikTok Ads,False,False,2026-04-04
U005423,3,3,Google Ads,False,True,2026-04-04
U005424,1,1,Google Ads,True,True,2026-03-15
U005425,1,1,Zalo Ads,True,True,2026-04-15
U005426,1,1,Google Ads,True,True,2026-03-13
U005427,1,3,TikTok Ads,True,False,2026-04-23
U005427,2,3,Google Ads,False,False,2026-04-23
U005427,3,3,Facebook Ads,False,True,2026-04-23
U005428,1,3,TikTok Ads,True,False,2026-03-14
U005428,2,3,Facebook Ads,False,False,2026-03-14
U005428,3,3,Facebook Ads,False,True,2026-03-14
U005429,1,1,Zalo Ads,True,True,2026-04-29
U005430,1,1,Google Ads,True,True,2026-04-03
U005431,1,3,TikTok Ads,True,False,2026-04-03
U005431,2,3,TikTok Ads,False,False,2026-04-03
U005431,3,3,Google Ads,False,True,2026-04-03
U005432,1,3,Facebook Ads,True,False,2026-04-16
U005432,2,3,Google Ads,False,False,2026-04-16
U005432,3,3,Google Ads,False,True,2026-04-16
U005433,1,2,Facebook Ads,True,False,2026-03-21
U005433,2,2,Google Ads,False,True,2026-03-21
U005434,1,4,Facebook Ads,True,False,2026-04-19
U005434,2,4,Facebook Ads,False,False,2026-04-19
